title,id,link,date,job_description
apprentice electrician - leinster region,job_6df75369a133f448,https://ie.indeed.com/rc/clk?jk=6df75369a133f448&bb=IdmQJ4HMEAYUk-vgHlz-MKRiS6NwMw7EkjgBZK9TpCUluKOEzLKJUbbPPCGqTqfLKpmaIM5f3d-QzsDkZ9MR6JvEqi0sah7eyESiMgNycLM%3D&xkcb=SoAk67M3FTTMDiwHoh0LbzkdCdPP&fccid=efcac7db2bb1cd8a&vjs=3,Posted 30+ days ago,"Job Description: High Voltage Electrical Apprentice
Please note that apprentice electricians at H&MV Engineering are expected to travel nationwide in line with business requirements. Apprentice electricians must also have full driver's licenses and their own cars before starting at H&MV Engineering.

Position Overview:
As a High Voltage Electrical Apprentice, you will work under the supervision of experienced electricians and technicians. You will acquire the necessary skills and knowledge to install, maintain, and repair high voltage electrical systems. The H&MV Electrical Apprenticeship Program provides hands-on training and classroom instruction to help you develop your technical expertise. The Apprenticeship Program will also give you exposure to multiple disciplines including control and protection systems, HV AIS and GIS substation construction, safety compliance, HV switchgear assembly, grid transformer assembly, HV cable jointing, commissioning and asset management (maintenance).

Responsibilities:
1. HV Substations: Support in the construction of HV AIS and GIS substations. You would be helping in the construction of earth grid installation, grid transformer assembly, GIS and AIS switchgear assembly, HV circuit breaker and control and protection panel installation. Installation of control and protection cables including glanding and terminations under the guidance of senior HV electricians.
2. Asset Management: Under the supervision of HV service engineers you will participate in the maintenance, testing and repair of HV electrical systems including HV switchgear, HV transformers, protection relay testing, earth testing and LV circuit breaker maintenance. Learn to use specialized testing equipment and diagnostic tools to troubleshoot faults and ensure system integrity. Learn to compile comprehensive testing and maintenance reports.
3. HV Cable Jointing: Under the supervision of HV cable jointers you will participate in the installation of HV cable systems including containment, glanding and termination of various types of HV cable. Learn the proper use of specialised tools and test equipment. Learn to compile installation check sheets and cable test reports.
4. Commissioning: Under the supervision of commissioning engineers you will gain an understanding of commissioning philosophies as well as reading electrical schematic and single line drawings. You will participate in the testing and verification of HV protection systems using specialized testing equipment.
5. Safety Compliance: Adhere to safety protocols and guidelines while working with high voltage equipment. Follow established safety procedures, use personal protective equipment (PPE), and maintain a clean and organized work environment. Report any hazards or potential risks to senior personnel.
6. Documentation and Reporting: Assist in documenting installation and maintenance activities, including work performed, materials used, and any issues encountered. Keep accurate records of inspections, tests, and repairs. Prepare reports and provide updates to supervisors.
7. Learning and Development: Attend classroom training sessions and workshops to enhance technical knowledge and understanding of high voltage electrical systems. Take part in on-the-job training to acquire practical skills and familiarity with industry best practices.
8. Collaboration: Collaborate with team members – including electricians, technicians, and contractors – to ensure efficient workflow and successful project completion. Follow instructions and seek guidance from experienced professionals to develop your skills and knowledge.
9. Compliance with codes and regulations: Familiarize yourself with local, state, and national electrical codes and regulations relevant to high voltage electrical systems. Ensure all work is performed in accordance with these standards and guidelines.
10. Equipment and tool maintenance: Assist in the proper care and maintenance of tools, equipment, and vehicles used in high voltage electrical work. Keep an inventory of tools and materials, report any damaged or malfunctioning equipment, and ensure compliance with safety requirements.

ESSENTIAL entry requirements:
1. Education: Leaving Cert with minimum 260 CAO points
2. Driver’s license: Full driver’s license is required, and own car
3. Valid Safe Pass card is required
4. Age: must be 17+ years old
5. Colour Vision test to be secured prior to interview stage

PREFERRED entry requirements:
Science and technical subjects completed in school"
electrician,job_11e974c6303b32fb,https://ie.indeed.com/rc/clk?jk=11e974c6303b32fb&bb=IdmQJ4HMEAYUk-vgHlz-ME0fJ1DQN9pn38K3miLeJ2gYRAee8OHdfJi0PZdUZXQHnLQdh044lPWCDeEWcoMmj1e1LDMVCBwDN1EHOwoOCWY%3D&xkcb=SoBQ67M3FTTMDiwHoh0HbzkdCdPP&fccid=7290d932d5c1fab1&cmp=Solarcraft-Ltd&ti=Electrician&vjs=3,"Employer
Active 8 days ago","Due to continuing expansion, solarcraft Pv installation division is looking to expand our team and require a fully qualified electrician who has experience in domestic installations. (understand Car Charger , solar PV installation preferred) Must be able to work on his own initiative and team. A good package will be on offer for the correct candidate including company vehicle and fuel card.
Job Types: Full-time, Permanent
Supplemental pay types:
Overtime pay
Experience:
Electrician: min 2 year (preferred)
Licence/Certification:
C19 Induction (preferred)
Solar installation
QC
Manual Handling Certificate (preferred)
Safe Pass (preferred)
Full clean driver’s license
Job Types: Full-time, Permanent
Salary: €50,000.00-€80,000.00 per year
Benefits:
Flexitime
On-site parking
Schedule:
Flexitime
Monday to Friday
Supplemental pay types:
Bonus pay
Overtime pay
Performance bonus
Yearly bonus
Work Location: In person
Reference ID: Pv installer"
electricians,sj_4429d03e80860c2c,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BvCZhE4f0u4QaDOHxgCduLPu9a9kNPeiRZxouubySHG08NDd57EnPwrm6U2AfhLV2gSh2fWPmY46YLfR-e3w_l3I9fzOy_kUz1ObJpX9ZdhCGAgWEsGiLA4Kf16Ppp2tDmcQ5keegnksrgfb7eBBiu4mpcDzcWdyYEET02wou8p64HmbRR_-rJjlrYqjL6LmcMPwCKy5hlZ53CWlGQo6Nq1QwIOzKWxesbphMOSr9JSkAvau97hZiKBok0FtfZSS5mzjTE_p1JMQYZMokSTe9uLJSlL3_4t_iLZy5xbOr_YNIF1ldyYbyuiAqYHMoLpVhMmKZNJuGvLNUXuK5n4fX7Q_yPruqrou_z9Hln_lSid3Wlda1f_mFSzSdLN3tDEvEsgMmD5sPojgHelbVx3oAqErKnoSqyuY_Q_Mim1GpsLxytOue0WQ0IRN0YP911nyv7oegy2131T0pKh7L8C1N8C81HX2VYm2_tLnZJCxtCOWqOLU2smpfgHmE6FILSfUFNeZshQCWaRyimJWtu6tJelH1JNBcVMte1nehigVQxdNPhXkiufG0ZUvG2W3TgPAIQgvswrvThtVmHv_-gA3UDr86eX_y2Q8XQzP1TvJaRPlR8lmdiRooj5jmhuIvvLOr4WIQ_fdO9LA==&xkcb=SoBC6_M3FTTLZXggbr0PbzkdCdPP&p=4&fvj=1&vjs=3,"Employer
Active 18 days ago","Electrician wanted for Dublin.
Long term work for the right candidate.
Fully Qualified Electrician
Ability to work on own initiative whilst being able to work successfully as part of a wider team.
Be an excellent communicator.
Honest in dealings with our customers and the company
Experience on Industrial, Commercial & Pharma sites
Own tools
Safe Pass & Manual Handling have to be up to date.
References required
Full Driving Licence.
Transport provided.
Job Type: Full-time
Salary: €26.50 per hour
Schedule:
Monday to Friday
Overtime
Experience:
Electrician: 7 years (required)
Licence/Certification:
Craft Cert (required)
Manual Handling Certificate (required)
Safe Pass (required)
Work Location: In person"
maintenance electrician,sj_8b158033dc194907,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A6is5dRenN1UBlg5eAsJZR41VUIU4M5lqLF9zrssqQy7S3fv4jx9k9xBo8AAZ-a8-VZR8W-VXphBMOLS-JBDwn1N95l5lzeZ7qbSZtWihWz0EBRqbnuo0PXMzDjR32_d4qa76E7ltxqK2ekhRbPGZFaJObn3FGG66Bbe7fS4Qtz-eyPTKdwBiSUq06FbyPWaY6xLD7vdHfwE_WtN1e5PSLXAwYLRQRnSBnEk6UEXItVro3LUVpluOalRKn2GHRVJiptUCZeQ8iAqF_lnVWM6qzZtitycBN2DzWb8I9kQjWIGeu31jmWU3cjL-wG_nc8hVcrujJr9zrCUWjCHqOi1iioSP_k6Hi_1YiB-zxYbHN9rtOLvv6j0ntckkuvSew7wIIxNqaQ4jj1XfUGQMzMMzVQoAsQBMjw_TTssDdO5iSzG6vAV8F0pj4pxYfx6bkMOFSjiyODLtykxH0UMbvYRJ4aQRvG7kEwkp6vNcdz-UauzhKMwDLH1ZlH-BC7-EZjdT-t6dtzqJ608i51CnQq_wi5wqgmrdiWBwrCj5N3LqmTuvk5HEMNo8YfXnFOE-XGDCTYvf5iHoxuNGWweXlwSTx1kcBID22hWmlbPiK5Mj56lSwnZY9wImoCRq2UvM1CWRCh0Jaiy3FD-_B9rEFvDun04Ky1_NcfnKpbUmccFdHgg==&xkcb=SoCF6_M3FTTKcXU7Mx0DbzkdCdPP&p=8&fvj=1&vjs=3,"Employer
Active 17 days ago","Maintenance Electrician required Dublin, Salary 50k – 55k+ Bonus.
Your new Company
This company is part of one of the UK & Irelands largest water companies who provides water and recycling services to over 6 million customers in England. Operating for over 20 years in the Irish market they currently operate one of Europe’s largest wastewater treatment plants, at which they currently treat over 50% of Ireland’s wastewater. The are a proven leader in the provision of innovative water, wastewater, and resource recycling solutions for a range of sectors which include municipal, industrial, and commercial industries in Ireland.
From design and engineering to construction, through to site operation and management, they have a proven track record in the provision of Lean water and wastewater solutions that increase efficiency, reduce carbon footprint, and minimize operational cost for our customers.
Your new role
This role enquires you to provide expertise on all electrical systems, and problem solving/fault finding of electrical systems & equipment throughout the site to secure the continuous operation of site. Some of your main duties will be:
· Troubleshoot and repair electrical components, panels, and systems.
· Install and maintain industrial communication systems, heavy duty electrical equipment.
· Perform quality testing and inspections.
· Wire up, gland, terminate pumps, motors, VSDs, circuit boards and panels, install new conduits, trays, ladder and pull new cables where necessary.
· Recording of all activities on CMMS
· Provide out of hours support to plant operations during plant start-up, running and shutdown activities.
· Participate in on-call Rota.
· Follow all health and safety rules and regulations. Keep work area clean, safe, and orderly.
· Perform other duties as deemed necessary by the Maintenance Engineer.
· The position of Maintenance Electrician requires flexibility and availability as demanded by the needs of a continuous plant and process. You will be part of an on-call system providing electrical cover and as a result, after-hours and weekend interaction with the plant will be a routine aspect of the job.
· Awareness of national and industrial technical standards and regulations
· Be a good team player and be analytically minded in linking financial performance to operational efficiency.
· Be able to work in a very fast paced environment where priorities may change regularly.
· Willing to perform physically demanding tasks such as climbing ladders, working at heights and/or in confined spaces.
· Problem solving and fault finding with MV/LV AC and LC DC switchgear and distribution systems.
· Good command of electrical drawings
· A disciplined step-by-step systematic approach to problems
· Fault finding under time pressure.
What you will need to succeed
· 5 years relevant electrical experience in a heavy industrial environment
· Electrical National Craft Certificate essential.
· Very strong fault diagnosis & solving experience.
· Ability to read complex electrical drawings and P&IDs
· Specific experience with Rockwell / Allen Bradley Control Systems and PLCs, Endress and Hauser and ABB instrumentation, Auma actuators is advantageous.
· Knowledge and experience of ATEX zoned areas is also advantageous.
What you will get in return
You will get A very competitive salary. With a range of benefits some of these benefits include:
· A salary range of 50k – 55k
· Overtime
· Performance related bonus of up to 5% of salary
· on call rate of €20 per day whilst on call.
What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.
Job Type: Full-time
Salary: €50,000.00-€55,000.00 per year
Benefits:
On-site parking
Schedule:
8 hour shift
Day shift
Monday to Friday
Overtime
Supplemental pay types:
Bonus pay
Overtime pay
Performance bonus
Ability to commute/relocate:
Dublin, CO. Dublin: reliably commute or plan to relocate before starting work (preferred)
Work Location: In person"
data center critical facilities electrician,job_2de06b0b8df2ab32,https://ie.indeed.com/rc/clk?jk=2de06b0b8df2ab32&bb=WWD-OuYe7giLrQJnM6QEKRpfkYdVFW7mJ_TeUnzKj0s9Q_Wehe5b-elvz1jvUjCUE3MBPtX5ejLlkLnvoHPmdCFFxfdQBWGwP7vx58CrBRQ%3D&xkcb=SoBY67M3FTTKcXU7Mx0BbzkdCdPP&fccid=e15d9e27876d9dc3&vjs=3,Posted 30+ days ago,"Who are we?
Equinix is the world’s digital infrastructure company®, operating over 250 data centers across the globe. Digital leaders harness Equinix's trusted platform to bring together and interconnect foundational infrastructure at software speed. Equinix enables organizations to access all the right places, partners and possibilities to scale with agility, speed the launch of digital services, deliver world-class experiences and multiply their value, while supporting their sustainability goals.

Joining our operations team means that you will be at the forefront of all we do, maintaining critical facilities infrastructure as part of a close-knit team delivering best-in-class service to our data center customers. We embrace diversity in thought and contribution and are committed to providing an equitable work environment that is foundational to our core values as a company and is vital to our success.
Data Center Critical Facilities Electrician
Equinix is the world’s digital infrastructure company, operating 240+ data centers across the globe and providing interconnections to all the key clouds and networks. Businesses need one place to simplify and bring together fragmented, complex infrastructure that spans private and public cloud environments. Our global platform allows customers to place infrastructure wherever they need it and connect it to everything they need to succeed.

We are a fast-growing global company with 20 years of continuous growth. Through our innovative portfolio of high-performance products and services, we have created the largest, most active global ecosystem of 10,000+ companies, including 2,100 networks and 3,000+ cloud and IT service providers in 32 countries spanning six continents.

Joining our operations team means that you will be at the forefront of all we do, maintaining critical facilities infrastructure as part of a close-knit team delivering best-in-class service to our data center customers. We embrace diversity in thought and contribution and are committed to providing an equitable work environment. that is foundational to our core values as a company and is vital to our success.
Responsibilities
Be responsible for the facility infrastructure maintenance and, prepare and perform planned maintenance
Perform site inspections and supervise the building and Data Center alarms
Ensure preventative maintenance on site infrastructure is run (e.g. maintenance of primary infrastructures), or handled by vendors with your oversight
Develop ability to maintain repairs and run corrective maintenance on equipment
Complete site logs and gather data for permits, such as MOPs and scripts which is a key part of this position
Assist more senior staff with responding to all on-site incidents and act as directed
May requested to begin responding to basic incidents based on own knowledge and experience
Complete basic work requests and circuit installations
Contribute to ongoing infrastructure projects and carry out small works projects i.e. lighting upgrades etc
Qualifications
Qualification in Electrical Engineering or Electrician
Previous data centre / critical environment experience
Broad knowledge of critical infrastructure i.e. UPS, generator, BMS, chillers, life safety systems
Self-motivation and flexibility
Willingness to work shifts (days, nights & weekends)
Desired
Full qualified apprenticeship
HV Switching experience
Equinix is committed to ensuring that our employment process is open to all individuals, including those with a disability. If you are a qualified candidate and need assistance or an accommodation, please let us know by completing this form.
Equinix is an Equal Employment Opportunity and, in the U.S., an Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to unlawful consideration of race, color, religion, creed, national or ethnic origin, ancestry, place of birth, citizenship, sex, pregnancy / childbirth or related medical conditions, sexual orientation, gender identity or expression, marital or domestic partnership status, age, veteran or military status, physical or mental disability, medical condition, genetic information, political / organizational affiliation, status as a victim or family member of a victim of crime or abuse, or any other status protected by applicable law."
electrician - control cabinet assembly,sj_e72ed0bff358c344,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwHJaIkAVpDC7-xwEdvMtb6kxc4lZHqI-eTqLXc-dc61oO9DjHbNMCDtXE_9pmQcnYRHE6_dKShwmOsaoH2xoT0WsCwfK4NZdB3vzu7TndEzkDkZcISFctRGX7YBpibSfqSP4NPhB7DfKomQMLaVvk61PSVXnymip2Wl3ZeOhp_eKxn6ZkKCsvI5oUu62KBl7F0_NGtyqgmkXrFRPzz9wepDLc6hvH_HqZBO8X9ItZnxTvs_rrH3VzwkD9OAgPxET4rVLostyLEXZEhC_BH4_zqVP59_7YXf_rK4NkwPhV0jiedrfwTEQcumJsjS8oWdFPqK0QMhnAFqslQ0jlMmXC36S-hW8XydXDkhoCtfEQJjw2LiMBJcEgR3GrQjfmv2xaqVJaGwg8jy5hjOQcgiJVJybnoaM-zT8bxUvDU7yqACJEbZuCmlzDrJL3g14Yt6cWS7eCUBrdQ3UtffXEDStI06_z7u4pEQNB_vzqGkdmmTOsBgZD-iOMlNwZL1irEyvrit7R9yy6tmX4xwblvnQl5476Brc_LdzYjestDAFS607DDG7ctZmdNDnbk0dep0qMA8T7pTVzArbLSSWbHwWjp8bKnZvH8h5F86kku4908a5h9-QBDuk20sM6NGVROo1UV89MEH1wVzyNUlu3MeeezZWarxT4DPtpN3Hbb-pGbNggwdBMxNd9&xkcb=SoCW6_M3FTTKcXU7Mx0HbzkdCdPP&p=12&fvj=1&vjs=3,"Employer
Active 2 days ago","Electrical Control Cabinet Panels Assembler
Ward Personnel Limited
Your responsibilities
· Wiring control cabinets, distributing various types of cables, cutting wiring using different connection techniques.
· Connecting cables to distribution panels and industrial devices.
· Assembly of control cabinets based on drawings and schematics.
· Assembly of auxiliary materials according to schematics.
· Performing electrical measurements.
· Recognizing and correcting technical errors in connection diagrams.
· Quality control of assembly and troubleshooting.
· Collecting documentation accompanying the construction of control cabinets, control panels, and distribution boards.
Our requirements
· Fluent English language.
· 8-10 Years of experience in similar position
· Knowledge of symbols, standards, and codes provided in construction drawings and schematics.
· Experience in the assembly of control cabinets, control panels, and distribution boards.
· Accuracy and attention to quality of work.
· Ability to work in a team.
· Dedication and willingness to work.
What we offer
· Negotiable, competitive salary
· Work directly for the client
· Company laptop, phone and potentially company car
· Development opportunities with the growth of the company and the creation of new positions.
Job Types: Permanent, Full-time
Benefits:
Bike to work scheme
Company car
On-site parking
Relocation assistance
Schedule:
Day shift
Monday to Friday
Overtime
Weekend availability
Supplemental pay types:
Overtime pay
Performance bonus
Experience:
Electrician: 1 year (required)
Work Location: In person"
electrician - control cabinet assembly,sj_a963d47edfd4a8e1,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwHJaIkAVpDC7-xwEdvMtb6kxc4lZHqI-eTqLXc-dc61oO9DjHbNMCDtXE_9pmQcnXwFsEVdGKx9A1XSzry7AQhhwxGGn6L2Um-fG34Ggy9ZtvSHBpvh6mff58KiCjiLnlhUhFRFeQFo-G0aJJwU9I9T7LnkFT6u2sbrG3Q-VBZVoMQh75QPKvBT9JMK1wb_XUk08LJS4UaVatTAaAa70TvkhDlOmIbx8dc8sSVANl0xwZ_HMpaZ7AI_0wdZ8EjuY_lll-d7MDb1ivD8W0lPWQjafVITadSRiziQpSqjvBuOtJX6jEw9mumlpd7hp3-s1mwSYw0im2aXzovHVgiFZWTEEJKoAuhDPB33dGanVSsENQcuH-QKjPd96VdxC67qoYA5tTlfkY-glSbeF7dnb1m5Jl-mUXym8pujeZD_KRcmlYnX9ZklHRfYxn4FEaK8eE74GwyQYQKRcdmTwb73TjoYOf7GcsHJvGeV6AxhwscKS8ai4rDL-tOCbZHTb2CcgMwZT5EFT60AgBCov0iJCmP3VKoeRPKO8eJHmL2pR2JFtjz-M0kYdhyB3Gk_JeoZlwQQAUAs823RZcuDwD7EG5aHTqxu6ERHJcGCDas4gh_wxies1BViiDyyBeraOW7TQNykY3j_NRYctuGRpAZn3_z4mN3AUhkR4VYnzjaCOVwwTprYpGxMyh&xkcb=SoC_6_M3FTTKcXU7Mx0FbzkdCdPP&p=14&fvj=1&vjs=3,"Employer
Active 2 days ago","Electrician - Electrical Assembler Control cabinet assembly
Ward Personnel Limited
Your responsibilities
· Wiring control cabinets, distributing various types of cables, cutting wiring using different connection techniques.
· Connecting cables to distribution panels and industrial devices.
· Assembly of control cabinets based on drawings and schematics.
· Assembly of auxiliary materials according to schematics.
· Performing electrical measurements.
· Recognizing and correcting technical errors in connection diagrams.
· Quality control of assembly and troubleshooting.
· Collecting documentation accompanying the construction of control cabinets, control panels, and distribution boards.
Our requirements
· Communicative English language.
· Vocational education in the electrical field.
· Knowledge of symbols, standards, and codes provided in construction drawings and schematics.
· Experience in the assembly of control cabinets, control panels, and distribution boards.
· Accuracy and attention to quality of work.
· Ability to work in a team.
· Dedication and willingness to work.
What we offer
· Attractive earnings of €22.00 per hour.
· 47+ hours per week, overtime pay of €33.00 after 39 hours.
· Assistance with accommodation, and all administrative matters.
· Weekly payments and an Irish employment contract with full benefits.
· Employment stability.
· Development opportunities with the growth of the company and the creation of new positions.
Job Types: Permanent, Full-time
Salary: €22.00 per hour
Benefits:
Bike to work scheme
On-site parking
Relocation assistance
Schedule:
Day shift
Monday to Friday
Overtime
Weekend availability
Supplemental pay types:
Overtime pay
Experience:
Electrician: 1 year (required)
Work Location: In person"
maintenance electrician,sj_c4a69dd4c773cdce,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A6is5dRenN1UBlg5eAsJZR41VUIU4M5lqLF9zrssqQy7S3fv4jx9k9xBo8AAZ-a88KcTd6IAd8I4SqH9E8cVi7cwiOO5lvWMyAQz9rzALtDwzEnH33f_g9ijhZlrb7QpO8F59Kym2lDnEzcshcCiiET_uptPJ9kRrfD_4TkBA5IivgEUQy5XtFD8VhNDmDR4AdLrlTnOnS2ZT4D_M-uktXVvYxS2dlAdmFoi07gqZYEje7ewnMmIFtlhh1Y4-l4mtagtU79e8L_iChlzskeTg1OO7g2JZBhdkSzvyG5p5LDPNAx7wkHxP_dOFbs9VOSS1rhE12C_wehL215XiwQ8hEE-qI9Vty5kUE3B-6ty6b23pHo9eMV5t03AqWz7ifMJbFwqRqKugl6rG0EdTpaZsRvi6znTpIr2aIgKBKFgJUSeq8z6CWlClAqXrVPdWr4hUy1pNYyd9bt_OB5X86pT5oj6yjbIjRUxOaiB8uZ-xlXjJtKdFY-xGxyCpHrG23Fjr8zven0dfBBnOBrp6WosW18E2Ex8VGuX68wn3RG9t8eYFxAoYoaAUmrvaQB19m5dOPO89ab2TOorzeJhN1yDlKU7zfGpVH7UtOGT2QI-qZb3K5zOg0DOAzm9vwILKwaep4Q9n2jItvseyFsiFfKyPJwotuqOLJXfdyQITce6DEog==&xkcb=SoDS6_M3FTTJh507Ip0LbzkdCdPP&p=0&fvj=1&vjs=3,Hiring ongoing,"Maintenance Electrician required Dublin, Salary 50k – 55k+ Bonus.
Your new Company
This company is part of one of the UK & Irelands largest water companies who provides water and recycling services to over 6 million customers in England. Operating for over 20 years in the Irish market they currently operate one of Europe’s largest wastewater treatment plants, at which they currently treat over 50% of Ireland’s wastewater. The are a proven leader in the provision of innovative water, wastewater, and resource recycling solutions for a range of sectors which include municipal, industrial, and commercial industries in Ireland.
From design and engineering to construction, through to site operation and management, they have a proven track record in the provision of Lean water and wastewater solutions that increase efficiency, reduce carbon footprint, and minimize operational cost for our customers.
Your new role
This role enquires you to provide expertise on all electrical systems, and problem solving/fault finding of electrical systems & equipment throughout the site to secure the continuous operation of site. Some of your main duties will be:
· Troubleshoot and repair electrical components, panels, and systems.
· Install and maintain industrial communication systems, heavy duty electrical equipment.
· Perform quality testing and inspections.
· Wire up, gland, terminate pumps, motors, VSDs, circuit boards and panels, install new conduits, trays, ladder and pull new cables where necessary.
· Recording of all activities on CMMS
· Provide out of hours support to plant operations during plant start-up, running and shutdown activities.
· Participate in on-call Rota.
· Follow all health and safety rules and regulations. Keep work area clean, safe, and orderly.
· Perform other duties as deemed necessary by the Maintenance Engineer.
· The position of Maintenance Electrician requires flexibility and availability as demanded by the needs of a continuous plant and process. You will be part of an on-call system providing electrical cover and as a result, after-hours and weekend interaction with the plant will be a routine aspect of the job.
· Awareness of national and industrial technical standards and regulations
· Be a good team player and be analytically minded in linking financial performance to operational efficiency.
· Be able to work in a very fast paced environment where priorities may change regularly.
· Willing to perform physically demanding tasks such as climbing ladders, working at heights and/or in confined spaces.
· Problem solving and fault finding with MV/LV AC and LC DC switchgear and distribution systems.
· Good command of electrical drawings
· A disciplined step-by-step systematic approach to problems
· Fault finding under time pressure.
What you will need to succeed
· 5 years relevant electrical experience in a heavy industrial environment
· Electrical National Craft Certificate essential.
· Very strong fault diagnosis & solving experience.
· Ability to read complex electrical drawings and P&IDs
· Specific experience with Rockwell / Allen Bradley Control Systems and PLCs, Endress and Hauser and ABB instrumentation, Auma actuators is advantageous.
· Knowledge and experience of ATEX zoned areas is also advantageous.
What you will get in return
You will get A very competitive salary. With a range of benefits some of these benefits include:
· A salary range of 50k – 55k
· Overtime
· Performance related bonus of up to 5% of salary
· on call rate of €20 per day whilst on call.
What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.
Job Type: Full-time
Salary: €50,000.00-€55,000.00 per year
Schedule:
8 hour shift
Day shift
Monday to Friday
Overtime
Supplemental pay types:
Bonus pay
Overtime pay
Performance bonus
Ability to commute/relocate:
Dublin, CO. Dublin: reliably commute or plan to relocate before starting work (preferred)
Work Location: In person"
electrical technician,job_712b10f2f2d144e1,https://ie.indeed.com/rc/clk?jk=712b10f2f2d144e1&bb=ZDll2BgL4uiaJQrR6mpITl14trgxBPRJumt8ASRZOfZyGkU0DHQzppt1ikFeKXtzKeecFHsSpn9MFGgwfbNXFICBDmw1tPOwjowbMYFsfjw%3D&xkcb=SoC767M3FTTJh507Ip0IbzkdCdPP&fccid=c9b9e477b3c84b4d&vjs=3,Posted 30+ days ago,"Posted
19-Jan-2024
Service line
GWS Segment
Role type
Full-time
Areas of Interest
Engineering/Maintenance, Facilities Management
Location(s)
Dublin - Dublin - Ireland
Electrician

CBRE Global Workplace Solutions is a leading global provider of integrated facilities and corporate real estate management. We are recruiting an Electrician to join the team located in Dublin. The successful candidate will undertake maintenance and project tasks (emergency, reactive, planned and corrective) in accordance with required service level agreements and key performance indicators.

Key Tasks:
Ensure that routine maintenance is carried out to all applicable building equipment and systems to meet & exceed expectations and service level in accordance with the client’s CMMS system.
Reporting of any defects to the Technical Supervisor and prepare remedial repair quotations.
To ensure all relevant maintenance records are completed to a high standard and all documentation & reports are filed correctly.
Attendance to reactive call outs as and when required including Out of hours calls.
Ensure that Method Statements and Risk Assessments are prepared & followed for all tasks carried out to ensure safe working practices.
Support/monitor/manage 3rd party maintenance supplier activities including Permit to Work and report any corrective works arising.
To develop a good working relationship with all members of the client’s team, CBRE colleagues and supply partner representatives.
Ensure a safe & healthy working environment and compliance by adhering to all company policies and procedures, as well as client site policies, procedures and working arrangements.
Ensure a professional image of CBRE is presented to client, 3rd parties and visitors, and ensure excellence in customer service is delivered and always promoted.
Ensure that professional and technical skills are maintained through a commitment to personal development and learning.
Complete daily hazard hunting and record all findings to Harbour system. In each instance, attempt safe first fix and if hazard is not resolved, escalate to Technical Supervisor.
Report/escalate all out of line situations, including Near-Miss & Accident Reporting.
Ensure all plant rooms and CBRE GWS workspaces are always maintained and kept in a safe condition to Show Site Standards.
Assist client’s team with all event set ups and breakdowns. At times, working additional hours to support events
Be part of the client’s Fire Warden team.
Be part of the First Aid team.
Lead by example, through motivation and commitment.
Support any other reasonable requests to meet business needs/priorities when required

Education
Qualified Electrician
Recognised and fully completed apprenticeship
Recognised safety training IOSH"
electrical maintenance technician dublin,job_1fca61266a21e84c,https://ie.indeed.com/rc/clk?jk=1fca61266a21e84c&bb=ZDll2BgL4uiaJQrR6mpITtz0AbXVwZANC9Zl_bpJEsjLQuUHIki3qYevqgD4zI3mdYJ0qWqJBL7M6vLr18pSfUqVQQVTuYaW1DUsW2VZGE0%3D&xkcb=SoCB67M3FTTJh507Ip0ObzkdCdPP&fccid=e9dba454fb180eac&vjs=3,Posted 30+ days ago,"Are you passionate about maintaining high standards, possess excellent technical MEP skills, and thrive in a dynamic environment, Carron Connected invite you to apply for this exciting position as Electrical Maintenance technician with our prestigious hotel group client in Dublin. The client is part of the Failte Ireland Employer Excellence Programme and was recently certified as A Great Place to Work.

Job Responsibilities
Liaise with Maintenance Management team on daily tasks to prioritise maintenance requirements for the Hotel.
Carry out general maintenance tasks as assigned.
Keep equipment operational by following manufacturers instructions and established procedures.
Deal with all electrical, plumbing, heating, and other maintenance issues daily.
Maintains product and company reputation by complying with health and safety regulations at all times.
Daily functions to be conducted as part of the wider hotel maintenance team along with coordinating with the wider hotel operations team.


Requirements

demonstrable experience in an electrical maintenance position in a large hotel (200+key) or commercial building
self-motivated and can prioritise work
courteous and focused on providing a consistently high standard of service
be standards driven and detail orientated
the ability to multi-task in a fast-paced environment
proactive at problem solving
knowledge of safety and health regulations
excellent communication skills both written & oral
flexibility to work
good work ethic and ability to work with others

Benefits
Complimentary use of fitness facilities
Recognition awards
Meals on duty
Team building events
Progressive training and development
Hotel discounts within the hotel group across Ireland
Preferred food and beverage rates
Pension Options
Wellness program & initiatives
Bike to work scheme
If this sounds like you we invite you to apply via the link below for this exciting position with our prestigious hotel group client.

demonstrable experience in an electrical maintenance position in a hotel (200+key) or large commercial building self-motivated and can prioritise work courteous and focused on providing a consistently high standard of service be standards driven and detail orientated the ability to multi-task in a fast-paced environment proactive at problem solving knowledge of safety and health regulations excellent communication skills both written & oral flexibility to work good work ethic and ability to work with others"
